Latent1,Latent2,Label
0.33324108,-0.070929796,5
0.42573166,-0.116019055,8
0.9815574,-0.57322687,6
2.7388163,-3.4322822,0
-0.1350493,1.38195,9
0.82689315,0.5612199,3
-0.766465,0.8127921,7
-9.656956,-2.529772,1
1.1296179,1.5406481,3
0.6222622,0.26391858,5
-0.06203779,0.14799675,4
1.3250287,1.1334877,3
3.8568077,4.3866696,3
0.769982,0.08093089,5
0.08724112,-1.2546113,5
0.8728953,-0.648,6
-0.2685856,-0.53642464,3
2.968583,-3.1060314,0
14.139258,11.386673,2
2.2056465,2.246295,3
0.20140682,0.7477464,4
12.572075,7.7967744,2
2.5781767,2.7287893,3
4.1642027,-5.038802,0
-0.4312305,1.2128344,9
-0.71509564,1.3489876,9
-0.8319656,0.85164076,4
-2.9111195,7.1449556,7
11.292879,8.117936,2
-1.3476236,-3.0068886,8
-0.8220695,0.81482625,4
-0.28848127,0.56173927,7
4.997153,-4.403008,0
1.2211144,-0.70473653,6
13.043547,-2.9332595,2
0.26792276,0.42167956,8
0.6972734,0.09120524,5
6.7156987,3.2789326,2
-0.7975634,-1.0767034,8
0.090261646,-0.24550527,5
-2.687055,5.879674,7
0.8877963,0.57227224,3
2.7562227,-3.264668,0
1.5367424,-0.13568032,8
7.4359217,4.443321,2
-0.38477314,1.4514942,3
7.7664323,4.600379,2
0.40013182,-0.05694704,8
5.8635345,2.5002353,2
0.46206093,-0.3908743,5
0.47692242,-0.27203143,5
-0.2798501,1.0356891,7
0.6464462,-0.6979362,6
-0.44962585,0.9363672,4
5.8844633,-3.8191676,6
-0.86246943,-1.4986529,8
-0.4976128,0.37670916,4
-1.9906542,-1.6081014,8
3.1974223,0.92828083,2
-0.4886632,-0.37416413,7
0.0068401247,0.49955153,4
-0.3370212,0.66020775,5
5.798634,2.9715014,2
5.9368696,-7.190691,0
1.969631,2.3393333,3
0.3371231,-0.29608148,9
-0.319099,0.39763775,4
1.0776291,-0.45782542,6
-4.2046404,4.2208576,7
9.698736,7.367955,2
-0.06884013,-0.789129,5
-5.7302523,-7.7613955,6
-6.722165,-0.9901393,1
-10.354303,-8.162056,1
3.8488808,2.0884686,2
1.1086214,0.511037,3
3.6544094,-1.3185372,6
-5.2211866,5.4446692,7
0.4226852,0.18203087,8
-1.5802903,-0.15388449,7
1.6595452,-0.66872513,6
1.1670073,0.21256897,4
0.14155398,-0.20687827,8
-0.5107764,0.7269143,9
-0.29454765,1.0203801,4
-0.4372094,-0.4133845,8
1.3259416,-0.75517017,6
1.028651,1.2249603,3
0.43835187,-0.29029113,8
0.44301578,-0.6363561,3
-6.939638,-5.9341893,1
5.56895,-5.5501976,0
1.2137378,-0.69922435,6
9.410831,5.656727,2
5.6290355,2.2283933,2
0.09570701,-0.086198196,5
1.0728164,-0.5901764,6
-0.3144583,0.8446461,9
0.65105766,0.25326574,5
0.43327996,-0.075068176,8
-11.723098,-6.114398,1
-0.10436095,0.39444005,4
-6.230441,-0.7323078,1
-0.72956294,-0.31002727,7
0.62163085,0.21734998,8
-0.49970976,0.85698265,4
2.6516106,-0.956969,6
-10.696735,-2.529187,1
-1.0196592,-0.9625437,8
-0.40434405,0.5432376,4
0.8241356,-0.46818691,3
-9.887724,-7.1524744,1
0.8393032,-1.2437298,2
0.5357124,0.5390419,8
6.1203485,-6.8285646,0
1.2325386,0.23262042,8
0.8387435,0.2604028,5
-0.20117651,1.1482141,9
5.5507474,4.463965,1
0.14445613,0.44126144,4
1.9136407,0.37344903,2
0.6275324,-0.2715541,0
3.0385365,-2.1712317,2
-4.7112904,5.2232304,7
3.1307244,-2.1853507,0
-2.460176,-3.2541988,9
3.1978931,-3.1761158,0
7.479254,4.435561,2
0.834269,0.12244654,5
-0.25200868,-0.30604455,7
1.7494174,-1.2528174,6
-0.49456802,-0.2274322,7
-0.7794263,1.070323,9
-0.62654895,0.36335838,4
1.5139697,0.2226966,2
-1.1508247,-2.4279573,6
0.79283047,-0.9036962,2
0.045809783,1.40919,4
-0.7431682,0.38610083,4
0.40655938,-0.05571847,8
2.8022494,-2.825182,0
-0.39988205,0.38671488,4
-0.6484713,0.99150395,4
0.11424573,-0.3063417,5
1.5891383,1.3016388,8
2.3171778,-2.7040725,0
1.1348772,-0.61370504,6
0.3519431,-0.045241255,8
-0.5700242,0.66779387,9
0.33007535,-0.1467403,8
0.83659947,0.39500058,5
2.6543458,-1.427851,6
-0.42764178,1.1255444,9
14.162867,-13.922565,0
-0.99414426,1.0870743,4
-0.6844072,-0.71087545,8
-0.9140129,0.27727965,7
-6.7052016,-9.778866,1
1.1635464,0.41400886,3
-0.48712075,0.479864,4
0.99040616,0.08517161,5
0.34102,-0.1887355,8
3.5547848,-3.3296378,0
-0.28773358,0.9580418,9
-10.421176,-9.530996,1
0.48191947,0.97459877,3
1.9683084,1.4062588,3
1.9740403,-1.0812918,6
-0.41902632,0.5583322,9
0.29454893,0.16479018,8
-1.0876074,-0.014200717,7
-6.123938,-9.897119,1
6.728968,-6.247299,0
0.5557316,0.23970023,5
-1.226543,-0.044589043,7
-10.399256,-7.7265177,1
-3.794015,8.063732,7
-0.75766116,-5.5400333,5
6.923552,3.5076292,2
-2.944003,3.17963,7
-0.69887435,0.61677766,9
-11.591603,-7.9624286,1
-2.3156905,-1.7227514,8
0.69208866,0.41060424,5
9.812599,3.6781793,2
-0.09617189,0.6593612,4
-0.9018415,0.34624472,9
-0.05933488,1.138225,4
-2.6196008,1.681693,7
6.759649,1.2095432,2
5.379723,0.69036555,2
4.7142687,5.353196,3
0.06748488,0.87739766,4
-0.44961336,1.269242,9
-3.777855,-4.634683,1
-0.18062061,1.4399226,9
9.319074,3.1934826,2
-4.4263644,-5.37502,1
-1.3565317,0.07924949,7
0.010002872,0.99505794,9
-0.21588774,1.1335597,4
-0.5404673,0.8416902,4
1.0616484,-0.5116753,1
1.5263143,-1.0353086,6
-0.37553364,-0.0653441,7
15.227907,12.755463,2
-1.0656822,-0.14072938,7
0.2966718,-0.13867311,8
2.3180954,-0.9310355,8
-7.8948827,-8.2599945,1
-0.575118,0.87665534,9
-4.502365,4.8836927,7
-8.756286,-3.352842,1
-10.493844,-10.08359,1
-0.9711476,-0.11197749,7
0.7726266,0.2859918,5
1.6237226,1.437654,3
3.9854646,4.203884,3
0.5434572,-0.3827344,5
-8.949781,-6.009446,1
2.0424573,2.2587845,3
-1.0743179,0.97925687,7
2.0182347,-0.81654555,6
-8.539085,-3.140856,1
0.93506056,0.8746144,3
-0.782816,-0.7245201,8
-1.5839992,0.27718297,7
0.4732362,0.15966307,5
0.5237139,0.29100376,9
3.980921,-2.0565417,9
13.6669445,-11.336578,0
13.438598,-10.951671,0
8.583086,5.1930523,2
0.631917,-0.25006896,8
0.2695877,-0.6282296,8
-0.43389475,-0.34238783,2
0.63960856,1.0618217,3
-1.3606584,0.045358974,7
-5.925683,-5.3769116,1
3.3542125,3.2796962,3
7.921517,-4.863986,0
-1.1937206,-1.8693957,3
-0.47060436,0.32940325,4
-0.798482,0.632281,4
0.8778616,0.14332035,3
0.47130877,-0.3512238,8
-0.57293934,0.97557855,9
2.4027596,0.5029171,2
0.5480996,-0.19299923,3
-0.38545015,1.4951172,9
-0.3437975,-0.38422033,7
-11.427727,-5.964119,1
-9.3518715,-4.3941207,1
-3.4997258,8.759361,7
3.3771734,-2.5497696,0
0.327879,0.25331417,4
-0.85184443,1.3184682,9
1.7457864,-0.78395915,6
0.5433635,0.07579875,5
-0.42924446,1.1160214,9
-5.64223,-2.6086862,1
1.5360541,0.89213794,7
2.119011,-2.1711762,0
10.824705,6.7230926,2
6.822602,-7.3488064,0
3.6158066,-5.3539734,0
-0.21807308,0.7386013,4
1.6132834,-0.6042995,6
-3.9139853,4.843148,7
4.340562,-3.2114184,0
-0.5560499,-0.4959209,7
-8.341699,-3.7788382,1
-0.23148598,0.2975296,4
2.8973525,-1.1285874,6
0.20459385,0.9065054,4
-0.44266337,0.43718395,5
-0.033408977,0.35278887,4
-0.072975405,1.0216141,9
-0.26462513,1.4778126,9
-5.484736,-3.7423155,1
-3.1220922,6.5364656,7
-0.7618044,0.8346611,9
0.4544544,0.024835523,5
1.6810682,1.4146779,3
4.739251,5.801312,3
-0.8561376,-0.82855904,8
6.5365243,1.3765715,2
1.5771583,0.064546466,3
2.0635023,-0.80996704,6
2.4770346,0.78881276,2
13.485515,8.943722,2
-4.004601,-2.7930648,1
-8.729224,-2.6656282,1
-8.3747425,-6.737838,1
-1.3998663,-2.0238783,1
-8.051332,-5.7383256,1
1.6415826,-0.60356605,6
-0.796688,0.32115316,9
-1.724039,-2.4761965,8
-0.03016183,0.1828309,4
2.973883,3.2724202,3
-0.44434306,-0.112424806,7
-5.605019,-3.580215,1
0.9149472,-0.5988337,6
-0.47844264,0.81010073,4
-0.006397212,0.94716954,5
7.780448,-5.0940013,0
0.11916978,0.5851095,4
-3.4292748,4.6919093,7
-0.4684811,0.5382297,4
9.361976,6.600224,2
-0.02592072,1.3217721,4
4.1580577,-5.599776,0
-0.5105929,-0.47059488,7
6.8959613,-4.630086,0
-7.5713234,-4.6365023,1
1.030525,0.06706163,9
-0.76216525,0.4989429,8
1.2998486,0.31301737,8
1.1668444,-0.6959098,6
3.8101773,-3.2478244,0
3.1903892,-6.6527925,0
-1.4167054,2.119961,4
-3.7981553,0.0887813,9
0.83316946,-0.7137786,6
0.36140597,0.09255122,8
12.596048,8.956118,2
6.6270037,2.510392,2
2.2121654,2.4236012,3
0.79213554,0.37595952,8
-0.21741717,0.99932766,4
0.3598174,-0.9188584,8
1.8220601,-3.5840166,2
11.379896,6.796054,2
-5.66719,-1.6313332,1
-5.105158,6.5248814,7
0.54649186,0.7924392,5
-0.2838229,0.5722213,4
-0.4915527,0.9753697,4
4.386106,-3.5613976,0
-0.18824898,0.8227406,4
1.9312208,0.9714414,3
-2.9192944,-3.794767,9
-4.370508,7.729879,7
0.5573405,0.8414942,3
-7.516426,-7.6738014,1
3.3113465,-2.9969273,0
-9.007981,-5.5434594,1
16.016506,8.751108,2
0.84818035,0.365002,5
-1.1660621,0.332772,9
2.8645096,0.73392606,2
-9.659299,-5.1991487,1
3.9724517,-5.9095383,0
-9.54272,-9.628046,1
0.5659722,-0.24595082,8
-0.10266165,0.67641544,9
-8.541153,-2.5315194,1
-0.21737538,0.27296606,6
0.29366493,0.06396209,8
2.7968132,2.1212783,3
0.9549926,1.0281749,8
-0.83144325,0.9283874,9
3.283346,4.29861,3
1.2301183,-0.74703264,6
7.8950005,4.407554,2
0.49834526,-0.21394318,8
1.8917633,0.6856516,3
13.5473995,9.110731,2
5.452464,2.9733517,2
-5.821313,-2.0767798,1
10.209087,-9.093175,0
0.12254729,1.1947132,4
0.40473998,-0.97964084,2
-1.7567714,1.555485,9
2.8798304,1.9005808,2
0.02984274,0.3093844,4
4.345897,5.1929426,3
-0.8082762,-0.19152653,7
-0.6279003,1.004671,9
-12.331184,-5.993934,1
0.10044627,0.12650809,5
5.6656146,3.5519373,2
-0.8894676,0.75741583,4
-0.6293674,0.771027,9
0.6869181,-0.42339164,0
1.0113257,0.08194819,3
-0.8937982,-0.856496,8
0.80827355,0.41008097,5
-2.5587661,-1.7907429,3
0.63510615,0.053129878,6
2.9764,-6.237511,0
-1.3294713,1.0427581,9
-0.7450515,0.15578294,4
1.3484521,-0.7506719,6
3.0719373,1.167354,2
0.18103063,0.28921524,5
3.0723853,-2.8538315,0
7.44331,-2.0450234,2
-1.2925584,0.2315261,7
-0.076309234,1.148096,4
1.591862,-0.8162735,6
1.6946476,-0.82191294,6
-0.2485778,-0.4462338,8
1.4466538,-0.5628727,6
1.2982666,-0.6814532,6
0.38569352,0.18762839,8
1.419573,-0.6022332,6
-0.87977517,0.60738367,9
-4.399051,-1.5974784,1
-0.9912569,-0.5209308,7
12.407675,7.5073957,2
0.5817834,0.69780624,5
-0.39887217,0.6385536,9
-0.62652904,1.6115986,9
7.0734897,-6.6714716,0
-1.1242316,-0.5458856,7
6.3321567,4.164297,2
-4.330867,5.0600557,7
1.1950684,-0.63426757,6
-1.3340523,0.1290734,7
12.419984,-8.910393,0
1.5486364,-0.78420526,6
-0.3765385,-2.8235984,5
0.21673489,0.03333586,2
0.04894959,0.74776995,4
-0.99258,-0.21969424,7
10.5317955,4.511548,2
4.317821,-5.6813717,0
-0.6814261,1.1132938,9
-0.35781953,1.0223054,9
10.513018,3.8167531,2
2.496907,0.45257044,2
-0.25459373,0.24379298,9
-0.07904687,0.7009278,4
-0.27499223,1.0367172,4
10.979087,8.208999,2
1.9213953,1.0802408,3
0.8942705,1.2154934,3
7.16377,1.7058305,2
-10.8700905,-1.5549388,1
-2.941297,5.699847,7
4.231214,-3.5932033,0
-0.8588855,-0.4370749,7
1.0718815,-0.478998,6
-0.15074806,0.21002865,4
-9.079708,-10.857239,1
3.1347458,3.3377142,3
0.53300184,0.038753267,8
-0.4959069,-0.41958424,7
-0.51882905,1.0147145,4
0.640534,-0.008859608,5
-0.043090463,0.613968,9
3.1450787,1.2460438,2
0.58327335,-0.020090614,5
-11.114223,-7.4435687,1
0.6535713,-0.34166884,8
-0.37174028,-0.09071566,7
2.315369,2.8550608,3
-2.4996004,3.2230682,7
-7.578814,-6.5019646,1
0.4039809,-0.50120133,5
0.6838939,0.1319035,5
3.9489694,-3.4268856,0
-0.401898,0.8147329,9
-5.6309886,-4.719331,1
-0.494619,0.7376888,4
8.5791645,-7.9432096,0
-4.6021934,-3.1542475,6
4.0404725,4.8286166,3
0.81738627,0.72489643,3
3.7963538,-1.5336478,6
5.548467,-6.0468464,0
-0.71680015,0.6838276,4
-0.4286347,0.6714355,9
-0.699268,0.20976853,7
0.7282972,0.6520323,5
-9.114841,-4.403905,1
2.8997142,-1.8764448,6
-0.087762974,-1.1766807,8
-1.0018313,0.79511184,9
1.6765817,1.5387979,5
0.09134019,-0.20406109,5
-0.77127093,0.5743869,7
-0.40215933,0.2884817,9
1.4351087,1.1054966,3
0.48850322,-0.16014609,8
1.6573756,1.5220102,3
0.32532173,-0.03645123,8
-7.939991,-5.593794,1
-0.41422296,-4.408627,5
2.064091,1.5757462,3
0.38003826,0.38635847,5
3.1018014,-2.830445,0
0.32917055,-0.49395484,5
0.65704256,-0.17481777,5
1.283052,0.51852566,3
-0.6980407,-0.85941434,8
0.89729863,-0.92290103,6
-5.514829,5.557228,7
-1.526479,-0.64011157,7
-4.5571256,9.263909,7
3.0576563,2.9608378,3
-4.166972,4.8055577,7
11.855869,-7.9629307,0
0.7299121,0.15412092,5
-0.51650476,0.72188425,9
0.98450786,-0.72897553,0
6.484356,1.972717,2
-1.625405,-1.3002591,5
0.667122,0.49518228,5
3.5378366,4.89169,3
-12.366926,-6.3253503,1
-2.2625484,1.945015,7
-1.1285021,-0.8694252,7
-1.3928581,-1.1439348,8
0.91580397,-0.60962224,6
-0.18206485,-1.7453334,5
-0.45755792,-0.07667692,9
2.4286282,2.901507,3
0.16884726,-0.34745058,8
-0.4326919,0.832397,9
0.45695898,-0.42099896,5
0.96255,1.1795266,3
-1.7218982,4.6702385,7
0.17811231,0.40828556,9
-5.377811,-3.3493645,1
-2.5418105,1.8321033,7
4.560284,-5.271741,0
5.0046782,-4.9637938,0
1.9067605,1.9228939,3
-4.40063,7.6042566,7
6.209783,2.3183215,2
1.485368,1.6156242,5
-0.64350975,-1.0362417,8
-6.1596713,-3.2449505,1
0.4261604,-0.047493834,8
1.5635283,-0.83391833,6
4.648627,2.4796965,2
-0.91282684,0.82371753,9
0.8721442,-0.14802444,5
-3.1493287,5.8245516,7
0.50193375,-0.3348517,5
-0.39120656,-1.284409,7
-2.552023,-1.666734,8
2.2192698,-0.8258866,6
2.326188,1.2404791,2
-0.6138361,-1.303504,5
-7.103298,-1.6161563,1
-0.085222766,0.8268524,4
0.41242468,-0.1640488,8
-0.42006132,0.31140873,4
0.64482456,-0.03142384,5
-1.4877664,-1.202152,8
2.030084,1.3248438,3
3.6576371,-4.030516,0
0.90293026,-1.0345129,6
5.7412057,0.79961956,2
-3.28318,2.639904,7
3.1546972,3.602014,3
4.9473844,6.558271,3
8.424524,6.32855,2
-6.2812023,-3.505744,1
9.349442,-8.054613,0
-0.73664385,0.33999696,7
2.531535,2.78732,3
0.032670803,0.83683866,4
0.9226937,-0.3906541,0
1.0602001,1.2130439,3
-0.68114865,0.2096883,9
3.5034392,3.5079296,3
1.6867278,-0.08105633,2
0.72965044,0.497584,8
0.052495323,0.93666905,9
10.029755,-7.609162,0
0.7114778,-0.0045111515,3
0.29093793,-0.34718856,8
7.642179,-5.531911,0
-1.4357189,1.5442965,7
1.1918201,-0.7736424,6
0.32610375,-0.41795728,5
-0.48983702,0.9072093,4
-4.4919467,3.881627,7
4.7899017,4.509857,3
0.12902866,-0.23635186,9
4.423992,-6.173257,0
-1.3491933,-1.2245352,8
0.67067665,-0.72095704,6
8.427486,5.6958117,2
0.18220158,-0.20308273,5
-0.35358912,-0.61762863,6
-8.139076,-8.423545,1
4.608247,-3.3858812,0
5.302453,-4.681944,0
-0.4799156,0.69818276,4
-0.9501712,-0.09513749,4
4.0721674,-3.4256046,0
-9.423869,-7.4515367,1
7.431973,2.0091975,2
1.2453208,2.1714647,3
2.2417634,0.38938355,2
-0.8933062,0.30906606,7
-0.62068194,0.35559642,7
-0.9084714,-1.0264815,8
0.6173009,0.3531375,5
6.719625,2.3753586,2
0.72246987,0.5270015,5
-0.44451824,-0.4137333,7
1.3573813,-0.74430263,6
-0.5277116,1.2195873,9
-10.023115,-2.909735,1
-0.3222952,0.8996713,4
-10.497062,-8.37048,1
0.9033281,-0.86023366,6
-0.5731922,1.103442,4
4.408633,1.0936699,2
-0.29453492,0.84385026,4
-1.7508907,-2.311566,3
0.20645447,-0.52674156,5
-0.52374685,0.9237888,4
0.28341395,1.5177045,3
-0.67601985,1.4382888,9
0.7158503,0.55981475,5
8.347919,-7.2914295,0
-8.414623,-3.4295762,1
0.77137727,-0.28611374,5
2.9848485,3.2061505,3
0.36724705,-0.073396206,8
-0.6783145,1.1702867,9
-5.026871,-4.294078,1
-0.7115324,1.1149796,9
-1.1746097,3.0138638,7
-0.32165483,0.9173312,9
0.17872576,0.12950675,5
-2.8672023,-1.4500418,5
0.76833177,-0.71974933,2
-2.5682936,6.701975,7
-0.5359035,0.83659565,4
2.449629,-1.1390901,6
10.049509,-8.431661,0
-8.847616,-3.7540104,1
0.5968347,-0.27386984,1
-11.069479,-5.21836,1
5.1426635,-4.957657,0
-0.63151324,1.2468364,4
-0.4115786,0.97761106,4
-5.2072153,5.7809095,7
3.4732604,-1.1330492,6
3.2930431,3.124142,3
0.52276516,-0.92386633,0
8.538994,-8.6737585,0
-0.699219,0.71480703,4
2.0517592,1.3190224,3
4.73428,-4.272817,0
1.2538872,-0.7093848,6
-5.860399,-6.397253,1
-0.9995677,0.75885785,9
1.0912176,-0.22384852,6
-10.175204,-1.7811481,1
0.96339977,1.0606939,3
0.4582914,-0.2487662,8
-6.23399,-6.1236076,1
16.095123,4.3619013,2
0.5346114,-0.051768307,5
4.6545024,-1.9862309,6
6.592506,2.635898,2
-0.42510292,0.28503168,7
2.4884722,2.0277302,3
0.930365,-0.6169156,6
2.8803906,-3.0895274,0
-3.729254,-4.5027122,1
-0.40269655,0.6281258,9
-0.41708213,-0.44640145,7
1.5112138,-0.81479454,6
2.0160847,-0.8064314,6
-1.5998778,-1.0504081,8
-0.9906944,0.17595564,9
7.114286,2.5978813,2
-0.13745864,0.8329196,9
-2.7396212,-1.307442,5
-0.05698923,-0.38861206,8
1.3015563,1.3812497,3
-7.9826245,-9.704545,1
6.5535655,-4.8540854,0
3.556757,-2.825493,0
-1.7232766,4.1408844,7
0.42924213,-0.64933497,6
1.524473,-1.3080575,6
9.920327,1.7001425,2
-4.590928,-9.517241,1
2.117136,-0.98069906,6
-0.8472042,0.9169423,9
0.9624993,0.44412047,3
-9.185433,-4.0847807,1
0.710982,0.68696785,8
1.337647,-0.69078,6
-1.474983,-1.3609079,9
4.0216374,-3.6931612,0
1.0830126,-0.5166175,6
3.8665957,-3.3126757,0
3.5242064,-3.3861794,0
5.460961,-5.3820605,0
1.3628398,-0.50992686,6
2.3029575,2.699531,3
0.21251202,-0.17189127,5
-0.6823551,0.51872647,9
0.75217456,0.38721365,3
-0.83463377,0.9285342,4
-1.836717,-9.017769,5
0.27126962,0.06926949,5
0.37674677,-0.013529021,8
0.4864483,-0.046343032,5
3.5439775,4.0754914,3
3.9410808,-3.8409898,0
0.8142025,-1.1458235,4
11.158794,-9.308966,0
1.1070037,0.524662,2
-0.43616903,1.0765116,9
1.9027046,-1.2189097,6
-1.4102353,-1.2987256,8
2.4641306,0.61703426,2
1.8968885,1.5291554,3
-11.634626,-5.9126663,1
5.9573245,1.3734094,2
-11.172739,-8.085115,1
-5.4277234,-9.149655,1
0.15281405,-0.20704812,5
1.8702903,-1.1041374,6
-0.63025576,1.1111323,9
-0.8122819,-0.92773294,8
3.4863405,-2.8413098,0
1.5272129,-0.7342925,6
0.89774936,-0.47959083,6
0.47166407,0.120542124,5
0.21545611,-0.34226075,5
2.3861187,1.8915439,3
0.37044835,-0.1380265,8
3.0988154,-1.4478168,6
8.875832,-1.7559855,2
-5.0866137,-1.0102973,1
-0.62880117,0.9747338,4
0.120776944,0.18089998,5
-0.52602804,0.9417671,4
1.2873734,0.7704895,3
-1.8000827,1.6864759,7
0.3660184,-0.007585991,8
0.84367496,0.06984812,5
7.2574773,-12.616208,0
-0.40030777,0.8753226,9
1.5252854,0.99636304,3
0.6771048,0.21331832,5
-7.6594253,-1.1914394,1
-8.445172,-8.887241,1
4.610278,-4.709345,0
-0.12479714,0.0015900917,4
-0.43967542,0.5476735,4
-0.36647883,0.51677763,7
3.5469384,-3.2222998,0
-6.58933,-2.7667577,1
-0.7639177,0.41454992,7
4.0491543,-3.696068,0
-7.126228,-1.2998142,1
2.7335062,-1.097969,6
-12.416969,-5.928633,1
-0.12649556,0.1611803,4
0.39816457,0.049835052,5
2.4102435,-0.8332528,6
1.4458473,-1.1572837,6
0.4430041,-0.47500467,5
-2.81581,5.9753194,7
0.7114012,0.38589847,8
-0.50010175,0.765135,4
-0.0927799,1.0761458,4
-0.72694796,-0.15745153,7
7.278495,4.189867,2
0.5387693,0.23991701,5
4.064901,4.3574595,3
-4.331144,3.6089246,7
9.10785,-6.012185,0
-0.47677514,-0.44858465,7
-4.9104943,5.720418,7
-0.49382788,0.91656816,9
1.2179313,-0.6030389,6
-0.38967153,0.7433932,4
1.3408949,-0.02579305,2
-0.45169312,-0.7843138,8
0.69540846,-0.5857355,5
-1.2878382,2.9672086,7
0.5297609,-0.28243664,8
0.93905467,0.5138608,3
-0.63815635,0.20949885,9
-0.64297086,-3.1135247,5
-2.0021687,-1.4220703,8
-0.30395934,0.7034613,9
-0.47569883,1.4743848,9
-1.5190006,-1.1265963,8
1.3857249,-0.76071113,6
5.39796,3.1729443,2
-2.3200488,-1.7771015,8
-0.94182676,0.89472395,9
6.753268,2.2896373,2
2.608202,3.1219063,3
1.2008076,-0.5087261,6
-13.954882,-7.8712173,1
-7.8991013,-3.5395217,1
-0.28839433,-1.0777421,8
-0.33275342,0.79875815,9
0.42112923,-0.43608722,3
-0.056774385,0.5587153,4
4.8519187,-4.208123,0
-0.8656615,-0.09194961,7
-0.66955894,0.59107757,9
1.6355834,-0.90995115,6
-0.5359016,0.89731634,4
-4.836286,-2.6618745,1
-0.31590247,0.20040181,4
-7.6781597,-6.0572777,1
0.9757335,0.40641773,3
-0.049515232,1.6602392,4
-0.3024485,0.088358834,9
1.1851051,0.22851607,3
-11.414225,-10.551209,1
-0.480721,0.8314705,4
-1.26687,0.07694405,7
-1.360083,-0.52888083,7
0.11270874,0.5451268,4
-1.1278045,-0.04422461,7
4.1039824,1.3425183,2
-0.22158389,0.8184679,9
0.9200559,0.85091794,3
5.2143235,-3.682566,0
0.4192046,-0.15136924,8
2.9152918,-1.5310304,8
-0.36136,-0.954502,8
-1.2100652,1.5316713,4
4.9890966,-3.9419043,0
-0.14897339,0.89530313,4
-0.76476425,0.8650111,4
-6.684081,-1.3913516,1
0.77606076,0.20978355,5
14.033583,4.600614,2
3.739188,5.4426923,8
0.8087231,0.5137657,3
-0.2961947,1.0213201,4
-0.15881747,1.0967587,9
-1.5789133,-1.6526711,5
10.03335,4.1234965,2
-1.2085292,-2.0606608,8
-11.203109,-6.6722736,1
0.58109826,-0.18454772,5
0.63375705,1.2871442,3
-3.6113467,1.8298298,7
-1.0176855,0.99502623,9
-0.5322951,0.93282723,4
7.6322436,1.3807368,2
-0.2374043,1.016312,5
1.574456,-0.56307936,6
2.5597024,1.5312064,3
0.2257763,-0.26379913,5
-1.0772663,0.86854666,9
1.9736398,2.5794432,3
-0.63856554,-3.4178507,5
-0.6105375,0.9584738,9
1.2354467,0.5281153,3
-7.1173186,-6.7209935,1
-0.00574339,1.3937279,9
-1.3576417,-4.9559407,5
1.0003475,0.3073622,3
16.988935,-11.617216,0
1.3486462,-0.6208807,6
-0.84450996,1.9092817,9
0.30284393,-0.0885029,8
-0.03191185,1.0565721,4
2.553229,-3.074361,0
-0.34655055,0.25156695,4
-0.033728823,1.2133977,9
6.336608,3.9632442,2
-0.5164203,0.8687079,9
4.606002,-3.728164,0
-9.109915,-4.5071707,1
1.520699,-1.2524035,0
-0.022986526,0.072399706,3
-2.8520582,-7.0676756,1
1.0600941,-0.6930574,6
0.8286611,0.34266865,5
-1.4974959,-1.4940381,8
-8.155731,-5.1774397,1
0.5610038,-0.40900025,5
0.9642462,0.26588577,3
1.6259968,1.5667496,3
2.2589352,-5.5733786,0
0.26730943,-0.63034207,3
0.5426755,-0.082389146,5
-1.4160857,-8.468387,5
-0.65849227,0.67813313,9
2.016172,0.01491743,2
-0.03573145,-0.33664736,8
-0.39953473,0.5556288,7
3.6102214,-3.1966105,0
-0.008717615,0.5620074,4
-0.5019792,0.8368834,9
-9.048103,-6.043828,1
-0.56349826,1.0652931,9
-6.5328064,7.1636906,7
-0.80016154,-0.034273703,7
-1.9746622,-12.967476,5
0.9334875,1.2429123,5
2.6641114,0.8809266,2
2.5019727,-5.150374,0
-0.30847687,0.72690094,9
-8.176374,-6.999265,1
-0.17490587,-0.6511153,8
1.1850567,-0.5966523,6
4.0180187,2.3022234,2
3.361034,2.8981807,3
-0.61488,0.63228357,9
1.8058896,-0.58873296,6
0.9329826,-1.9485977,2
-10.49524,-5.5576367,1
-0.5201876,1.1897016,9
-8.5927515,-4.5444555,1
4.625681,5.3486905,3
0.34801286,-0.44047862,5
0.44307688,-0.3998353,5
3.5303357,-2.796872,0
-3.0639982,-2.0914414,3
0.27640337,0.04010139,8
2.7220893,3.451209,3
4.1524024,3.5812604,3
-0.67982304,-0.26352158,7
1.2866626,-0.55067813,6
0.5843032,-0.30641198,6
13.234596,-10.437071,0
-8.045111,-4.1932306,1
-0.56848484,1.3743,4
4.406181,-3.388055,0
0.9170658,-0.5536424,6
-0.42405894,0.63882023,9
-2.485877,-1.525981,8
-6.1544743,-1.7534313,1
2.4483256,0.5309291,2
-3.9615319,-1.3010573,9
-0.56230843,1.010798,9
0.02003116,-0.4399451,5
-0.6603007,0.8521559,9
-1.2482336,-0.41384307,7
2.7836294,3.7773824,3
-1.3924809,3.8903775,7
-0.5092587,-0.7362607,8
12.1881895,-11.351052,0
-11.320213,-6.1132164,1
2.1917822,2.2446764,3
6.5228987,-4.5873275,0
-0.5032339,0.69823813,4
0.92776954,-0.96269923,6
-10.316943,-9.341829,1
10.559724,-8.241243,0
2.207441,0.77526665,2
0.17206164,-0.14910144,5
0.5006158,0.06253976,8
0.1816865,0.6511867,4
-0.3488617,0.91713935,4
-7.1246076,-9.975662,1
-10.28893,-8.0734005,1
